subscriber_id,plan,monthly_price,channel,cohort_month,activity_month,month_number,is_active
SUB0248,Pro,79,Paid Ads,2023-12,2024-11,11,1
SUB0248,Pro,79,Paid Ads,2023-12,2024-12,12,1
SUB0249,Business,149,Referral,2023-12,2023-12,0,1
SUB0249,Business,149,Referral,2023-12,2024-01,1,1
SUB0249,Business,149,Referral,2023-12,2024-02,2,1
SUB0249,Business,149,Referral,2023-12,2024-03,3,1
SUB0249,Business,149,Referral,2023-12,2024-04,4,1
SUB0249,Business,149,Referral,2023-12,2024-05,5,1
SUB0249,Business,149,Referral,2023-12,2024-06,6,1
SUB0249,Business,149,Referral,2023-12,2024-07,7,1
SUB0249,Business,149,Referral,2023-12,2024-08,8,1
SUB0249,Business,149,Referral,2023-12,2024-09,9,1
SUB0249,Business,149,Referral,2023-12,2024-10,10,1
SUB0249,Business,149,Referral,2023-12,2024-11,11,1
SUB0249,Business,149,Referral,2023-12,2024-12,12,1
SUB0250,Business,149,Direct,2023-11,2023-11,0,1
SUB0250,Business,149,Direct,2023-11,2023-12,1,1
SUB0250,Business,149,Direct,2023-11,2024-01,2,1
SUB0250,Business,149,Direct,2023-11,2024-02,3,1
SUB0250,Business,149,Direct,2023-11,2024-03,4,1
SUB0250,Business,149,Direct,2023-11,2024-04,5,1
SUB0250,Business,149,Direct,2023-11,2024-05,6,1
SUB0250,Business,149,Direct,2023-11,2024-06,7,1
SUB0250,Business,149,Direct,2023-11,2024-07,8,1
SUB0250,Business,149,Direct,2023-11,2024-08,9,1
SUB0250,Business,149,Direct,2023-11,2024-09,10,1
SUB0250,Business,149,Direct,2023-11,2024-10,11,1
SUB0250,Business,149,Direct,2023-11,2024-11,12,1
SUB0250,Business,149,Direct,2023-11,2024-12,13,1
SUB0251,Pro,79,Paid Ads,2023-01,2023-01,0,1
SUB0251,Pro,79,Paid Ads,2023-01,2023-02,1,1
SUB0251,Pro,79,Paid Ads,2023-01,2023-03,2,1
SUB0251,Pro,79,Paid Ads,2023-01,2023-04,3,1
SUB0251,Pro,79,Paid Ads,2023-01,2023-05,4,1
SUB0251,Pro,79,Paid Ads,2023-01,2023-06,5,1
SUB0251,Pro,79,Paid Ads,2023-01,2023-07,6,1
SUB0251,Pro,79,Paid Ads,2023-01,2023-08,7,1
SUB0251,Pro,79,Paid Ads,2023-01,2023-09,8,1
SUB0251,Pro,79,Paid Ads,2023-01,2023-10,9,1
SUB0251,Pro,79,Paid Ads,2023-01,2023-11,10,1
SUB0251,Pro,79,Paid Ads,2023-01,2023-12,11,1
SUB0251,Pro,79,Paid Ads,2023-01,2024-01,12,1
SUB0251,Pro,79,Paid Ads,2023-01,2024-02,13,1
SUB0251,Pro,79,Paid Ads,2023-01,2024-03,14,1
SUB0251,Pro,79,Paid Ads,2023-01,2024-04,15,1
SUB0251,Pro,79,Paid Ads,2023-01,2024-05,16,1
SUB0251,Pro,79,Paid Ads,2023-01,2024-06,17,1
SUB0252,Basic,29,Organic Search,2023-03,2023-03,0,1
SUB0252,Basic,29,Organic Search,2023-03,2023-04,1,1
SUB0252,Basic,29,Organic Search,2023-03,2023-05,2,1
SUB0252,Basic,29,Organic Search,2023-03,2023-06,3,1
SUB0252,Basic,29,Organic Search,2023-03,2023-07,4,1
SUB0252,Basic,29,Organic Search,2023-03,2023-08,5,1
SUB0252,Basic,29,Organic Search,2023-03,2023-09,6,1
SUB0252,Basic,29,Organic Search,2023-03,2023-10,7,1
SUB0252,Basic,29,Organic Search,2023-03,2023-11,8,1
SUB0252,Basic,29,Organic Search,2023-03,2023-12,9,1
SUB0253,Pro,79,Paid Ads,2023-11,2023-11,0,1
SUB0253,Pro,79,Paid Ads,2023-11,2023-12,1,1
SUB0253,Pro,79,Paid Ads,2023-11,2024-01,2,1
SUB0253,Pro,79,Paid Ads,2023-11,2024-02,3,1
SUB0253,Pro,79,Paid Ads,2023-11,2024-03,4,1
SUB0253,Pro,79,Paid Ads,2023-11,2024-04,5,1
SUB0253,Pro,79,Paid Ads,2023-11,2024-05,6,1
SUB0253,Pro,79,Paid Ads,2023-11,2024-06,7,1
SUB0253,Pro,79,Paid Ads,2023-11,2024-07,8,1
SUB0254,Basic,29,Referral,2023-02,2023-02,0,1
SUB0254,Basic,29,Referral,2023-02,2023-03,1,1
SUB0254,Basic,29,Referral,2023-02,2023-04,2,1
SUB0254,Basic,29,Referral,2023-02,2023-05,3,1
SUB0254,Basic,29,Referral,2023-02,2023-06,4,1
SUB0254,Basic,29,Referral,2023-02,2023-07,5,1
SUB0254,Basic,29,Referral,2023-02,2023-08,6,1
SUB0254,Basic,29,Referral,2023-02,2023-09,7,1
SUB0254,Basic,29,Referral,2023-02,2023-10,8,1
SUB0254,Basic,29,Referral,2023-02,2023-11,9,1
SUB0254,Basic,29,Referral,2023-02,2023-12,10,1
SUB0254,Basic,29,Referral,2023-02,2024-01,11,1
SUB0254,Basic,29,Referral,2023-02,2024-02,12,1
SUB0254,Basic,29,Referral,2023-02,2024-03,13,1
SUB0254,Basic,29,Referral,2023-02,2024-04,14,1
SUB0254,Basic,29,Referral,2023-02,2024-05,15,1
SUB0254,Basic,29,Referral,2023-02,2024-06,16,1
SUB0254,Basic,29,Referral,2023-02,2024-07,17,1
SUB0255,Business,149,Organic Search,2022-10,2022-10,0,1
SUB0255,Business,149,Organic Search,2022-10,2022-11,1,1
SUB0255,Business,149,Organic Search,2022-10,2022-12,2,1
SUB0255,Business,149,Organic Search,2022-10,2023-01,3,1
SUB0255,Business,149,Organic Search,2022-10,2023-02,4,1
SUB0255,Business,149,Organic Search,2022-10,2023-03,5,1
SUB0255,Business,149,Organic Search,2022-10,2023-04,6,1
SUB0255,Business,149,Organic Search,2022-10,2023-05,7,1
SUB0255,Business,149,Organic Search,2022-10,2023-06,8,1
SUB0255,Business,149,Organic Search,2022-10,2023-07,9,1
SUB0255,Business,149,Organic Search,2022-10,2023-08,10,1
SUB0255,Business,149,Organic Search,2022-10,2023-09,11,1
SUB0255,Business,149,Organic Search,2022-10,2023-10,12,1
SUB0255,Business,149,Organic Search,2022-10,2023-11,13,1
SUB0255,Business,149,Organic Search,2022-10,2023-12,14,1
SUB0255,Business,149,Organic Search,2022-10,2024-01,15,1
SUB0255,Business,149,Organic Search,2022-10,2024-02,16,1
SUB0255,Business,149,Organic Search,2022-10,2024-03,17,1
SUB0255,Business,149,Organic Search,2022-10,2024-04,18,1
SUB0255,Business,149,Organic Search,2022-10,2024-05,19,1
SUB0255,Business,149,Organic Search,2022-10,2024-06,20,1
SUB0255,Business,149,Organic Search,2022-10,2024-07,21,1
SUB0255,Business,149,Organic Search,2022-10,2024-08,22,1
SUB0255,Business,149,Organic Search,2022-10,2024-09,23,1
SUB0255,Business,149,Organic Search,2022-10,2024-10,24,1
SUB0255,Business,149,Organic Search,2022-10,2024-11,25,1
SUB0255,Business,149,Organic Search,2022-10,2024-12,26,1
SUB0256,Basic,29,Paid Ads,2023-06,2023-06,0,1
SUB0256,Basic,29,Paid Ads,2023-06,2023-07,1,1
SUB0256,Basic,29,Paid Ads,2023-06,2023-08,2,1
SUB0257,Basic,29,Paid Ads,2023-12,2023-12,0,1
SUB0257,Basic,29,Paid Ads,2023-12,2024-01,1,1
SUB0257,Basic,29,Paid Ads,2023-12,2024-02,2,1
SUB0257,Basic,29,Paid Ads,2023-12,2024-03,3,1
SUB0257,Basic,29,Paid Ads,2023-12,2024-04,4,1
SUB0257,Basic,29,Paid Ads,2023-12,2024-05,5,1
SUB0257,Basic,29,Paid Ads,2023-12,2024-06,6,1
SUB0257,Basic,29,Paid Ads,2023-12,2024-07,7,1
SUB0257,Basic,29,Paid Ads,2023-12,2024-08,8,1
SUB0257,Basic,29,Paid Ads,2023-12,2024-09,9,1
SUB0257,Basic,29,Paid Ads,2023-12,2024-10,10,1
SUB0257,Basic,29,Paid Ads,2023-12,2024-11,11,1
SUB0257,Basic,29,Paid Ads,2023-12,2024-12,12,1
SUB0258,Pro,79,Organic Search,2023-09,2023-09,0,1
SUB0258,Pro,79,Organic Search,2023-09,2023-10,1,1
SUB0258,Pro,79,Organic Search,2023-09,2023-11,2,1
SUB0258,Pro,79,Organic Search,2023-09,2023-12,3,1
SUB0258,Pro,79,Organic Search,2023-09,2024-01,4,1
SUB0258,Pro,79,Organic Search,2023-09,2024-02,5,1
SUB0258,Pro,79,Organic Search,2023-09,2024-03,6,1
SUB0258,Pro,79,Organic Search,2023-09,2024-04,7,1
SUB0258,Pro,79,Organic Search,2023-09,2024-05,8,1
SUB0258,Pro,79,Organic Search,2023-09,2024-06,9,1
SUB0258,Pro,79,Organic Search,2023-09,2024-07,10,1
SUB0258,Pro,79,Organic Search,2023-09,2024-08,11,1
SUB0258,Pro,79,Organic Search,2023-09,2024-09,12,1
SUB0259,Pro,79,Referral,2023-07,2023-07,0,1
SUB0259,Pro,79,Referral,2023-07,2023-08,1,1
SUB0259,Pro,79,Referral,2023-07,2023-09,2,1
SUB0259,Pro,79,Referral,2023-07,2023-10,3,1
SUB0259,Pro,79,Referral,2023-07,2023-11,4,1
SUB0259,Pro,79,Referral,2023-07,2023-12,5,1
SUB0259,Pro,79,Referral,2023-07,2024-01,6,1
SUB0259,Pro,79,Referral,2023-07,2024-02,7,1
SUB0259,Pro,79,Referral,2023-07,2024-03,8,1
SUB0259,Pro,79,Referral,2023-07,2024-04,9,1
SUB0259,Pro,79,Referral,2023-07,2024-05,10,1
SUB0259,Pro,79,Referral,2023-07,2024-06,11,1
SUB0259,Pro,79,Referral,2023-07,2024-07,12,1
SUB0259,Pro,79,Referral,2023-07,2024-08,13,1
SUB0260,Pro,79,Social Media,2022-08,2022-08,0,1
SUB0260,Pro,79,Social Media,2022-08,2022-09,1,1
SUB0260,Pro,79,Social Media,2022-08,2022-10,2,1
SUB0260,Pro,79,Social Media,2022-08,2022-11,3,1
SUB0260,Pro,79,Social Media,2022-08,2022-12,4,1
SUB0260,Pro,79,Social Media,2022-08,2023-01,5,1
SUB0260,Pro,79,Social Media,2022-08,2023-02,6,1
SUB0260,Pro,79,Social Media,2022-08,2023-03,7,1
SUB0260,Pro,79,Social Media,2022-08,2023-04,8,1
SUB0260,Pro,79,Social Media,2022-08,2023-05,9,1
SUB0261,Basic,29,Social Media,2023-07,2023-07,0,1
SUB0261,Basic,29,Social Media,2023-07,2023-08,1,1
SUB0261,Basic,29,Social Media,2023-07,2023-09,2,1
SUB0262,Basic,29,Direct,2023-12,2023-12,0,1
SUB0263,Business,149,Organic Search,2022-09,2022-09,0,1
SUB0263,Business,149,Organic Search,2022-09,2022-10,1,1
SUB0263,Business,149,Organic Search,2022-09,2022-11,2,1
SUB0263,Business,149,Organic Search,2022-09,2022-12,3,1
SUB0263,Business,149,Organic Search,2022-09,2023-01,4,1
SUB0263,Business,149,Organic Search,2022-09,2023-02,5,1
SUB0263,Business,149,Organic Search,2022-09,2023-03,6,1
SUB0263,Business,149,Organic Search,2022-09,2023-04,7,1
SUB0263,Business,149,Organic Search,2022-09,2023-05,8,1
SUB0263,Business,149,Organic Search,2022-09,2023-06,9,1
SUB0263,Business,149,Organic Search,2022-09,2023-07,10,1
SUB0263,Business,149,Organic Search,2022-09,2023-08,11,1
SUB0263,Business,149,Organic Search,2022-09,2023-09,12,1
SUB0263,Business,149,Organic Search,2022-09,2023-10,13,1
SUB0263,Business,149,Organic Search,2022-09,2023-11,14,1
SUB0263,Business,149,Organic Search,2022-09,2023-12,15,1
SUB0263,Business,149,Organic Search,2022-09,2024-01,16,1
SUB0263,Business,149,Organic Search,2022-09,2024-02,17,1
SUB0263,Business,149,Organic Search,2022-09,2024-03,18,1
SUB0263,Business,149,Organic Search,2022-09,2024-04,19,1
SUB0263,Business,149,Organic Search,2022-09,2024-05,20,1
SUB0263,Business,149,Organic Search,2022-09,2024-06,21,1
SUB0263,Business,149,Organic Search,2022-09,2024-07,22,1
SUB0263,Business,149,Organic Search,2022-09,2024-08,23,1
SUB0263,Business,149,Organic Search,2022-09,2024-09,24,1
SUB0263,Business,149,Organic Search,2022-09,2024-10,25,1
SUB0263,Business,149,Organic Search,2022-09,2024-11,26,1
SUB0263,Business,149,Organic Search,2022-09,2024-12,27,1
SUB0264,Business,149,Direct,2023-06,2023-06,0,1
SUB0264,Business,149,Direct,2023-06,2023-07,1,1
SUB0264,Business,149,Direct,2023-06,2023-08,2,1
SUB0264,Business,149,Direct,2023-06,2023-09,3,1
SUB0264,Business,149,Direct,2023-06,2023-10,4,1
SUB0264,Business,149,Direct,2023-06,2023-11,5,1
SUB0264,Business,149,Direct,2023-06,2023-12,6,1
SUB0264,Business,149,Direct,2023-06,2024-01,7,1
SUB0264,Business,149,Direct,2023-06,2024-02,8,1
SUB0264,Business,149,Direct,2023-06,2024-03,9,1
SUB0264,Business,149,Direct,2023-06,2024-04,10,1
SUB0264,Business,149,Direct,2023-06,2024-05,11,1
SUB0264,Business,149,Direct,2023-06,2024-06,12,1
SUB0264,Business,149,Direct,2023-06,2024-07,13,1
SUB0264,Business,149,Direct,2023-06,2024-08,14,1
SUB0264,Business,149,Direct,2023-06,2024-09,15,1
SUB0264,Business,149,Direct,2023-06,2024-10,16,1
SUB0264,Business,149,Direct,2023-06,2024-11,17,1
SUB0264,Business,149,Direct,2023-06,2024-12,18,1
SUB0265,Basic,29,Organic Search,2023-11,2023-11,0,1
SUB0265,Basic,29,Organic Search,2023-11,2023-12,1,1
SUB0265,Basic,29,Organic Search,2023-11,2024-01,2,1
SUB0265,Basic,29,Organic Search,2023-11,2024-02,3,1
SUB0265,Basic,29,Organic Search,2023-11,2024-03,4,1
SUB0265,Basic,29,Organic Search,2023-11,2024-04,5,1
SUB0265,Basic,29,Organic Search,2023-11,2024-05,6,1
SUB0265,Basic,29,Organic Search,2023-11,2024-06,7,1
SUB0266,Business,149,Referral,2023-09,2023-09,0,1
SUB0266,Business,149,Referral,2023-09,2023-10,1,1
SUB0266,Business,149,Referral,2023-09,2023-11,2,1
SUB0266,Business,149,Referral,2023-09,2023-12,3,1
SUB0266,Business,149,Referral,2023-09,2024-01,4,1
SUB0266,Business,149,Referral,2023-09,2024-02,5,1
SUB0266,Business,149,Referral,2023-09,2024-03,6,1
SUB0266,Business,149,Referral,2023-09,2024-04,7,1
SUB0266,Business,149,Referral,2023-09,2024-05,8,1
SUB0266,Business,149,Referral,2023-09,2024-06,9,1
SUB0266,Business,149,Referral,2023-09,2024-07,10,1
SUB0266,Business,149,Referral,2023-09,2024-08,11,1
SUB0266,Business,149,Referral,2023-09,2024-09,12,1
SUB0266,Business,149,Referral,2023-09,2024-10,13,1
SUB0266,Business,149,Referral,2023-09,2024-11,14,1
SUB0266,Business,149,Referral,2023-09,2024-12,15,1
SUB0267,Business,149,Social Media,2023-09,2023-09,0,1
SUB0267,Business,149,Social Media,2023-09,2023-10,1,1
SUB0267,Business,149,Social Media,2023-09,2023-11,2,1
SUB0267,Business,149,Social Media,2023-09,2023-12,3,1
SUB0267,Business,149,Social Media,2023-09,2024-01,4,1
SUB0267,Business,149,Social Media,2023-09,2024-02,5,1
SUB0267,Business,149,Social Media,2023-09,2024-03,6,1
SUB0267,Business,149,Social Media,2023-09,2024-04,7,1
SUB0267,Business,149,Social Media,2023-09,2024-05,8,1
SUB0267,Business,149,Social Media,2023-09,2024-06,9,1
SUB0267,Business,149,Social Media,2023-09,2024-07,10,1
SUB0267,Business,149,Social Media,2023-09,2024-08,11,1
SUB0267,Business,149,Social Media,2023-09,2024-09,12,1
SUB0267,Business,149,Social Media,2023-09,2024-10,13,1
SUB0267,Business,149,Social Media,2023-09,2024-11,14,1
SUB0267,Business,149,Social Media,2023-09,2024-12,15,1
SUB0268,Pro,79,Direct,2023-09,2023-09,0,1
SUB0268,Pro,79,Direct,2023-09,2023-10,1,1
SUB0268,Pro,79,Direct,2023-09,2023-11,2,1
SUB0268,Pro,79,Direct,2023-09,2023-12,3,1
SUB0269,Business,149,Paid Ads,2023-03,2023-03,0,1
SUB0269,Business,149,Paid Ads,2023-03,2023-04,1,1
SUB0269,Business,149,Paid Ads,2023-03,2023-05,2,1
SUB0269,Business,149,Paid Ads,2023-03,2023-06,3,1
SUB0269,Business,149,Paid Ads,2023-03,2023-07,4,1
SUB0269,Business,149,Paid Ads,2023-03,2023-08,5,1
SUB0269,Business,149,Paid Ads,2023-03,2023-09,6,1
SUB0269,Business,149,Paid Ads,2023-03,2023-10,7,1
SUB0269,Business,149,Paid Ads,2023-03,2023-11,8,1
SUB0269,Business,149,Paid Ads,2023-03,2023-12,9,1
SUB0269,Business,149,Paid Ads,2023-03,2024-01,10,1
SUB0269,Business,149,Paid Ads,2023-03,2024-02,11,1
SUB0269,Business,149,Paid Ads,2023-03,2024-03,12,1
SUB0269,Business,149,Paid Ads,2023-03,2024-04,13,1
SUB0269,Business,149,Paid Ads,2023-03,2024-05,14,1
SUB0269,Business,149,Paid Ads,2023-03,2024-06,15,1
SUB0269,Business,149,Paid Ads,2023-03,2024-07,16,1
SUB0270,Pro,79,Referral,2023-01,2023-01,0,1
SUB0270,Pro,79,Referral,2023-01,2023-02,1,1
SUB0271,Pro,79,Organic Search,2023-10,2023-10,0,1
SUB0271,Pro,79,Organic Search,2023-10,2023-11,1,1
SUB0271,Pro,79,Organic Search,2023-10,2023-12,2,1
SUB0271,Pro,79,Organic Search,2023-10,2024-01,3,1
SUB0271,Pro,79,Organic Search,2023-10,2024-02,4,1
SUB0271,Pro,79,Organic Search,2023-10,2024-03,5,1
SUB0271,Pro,79,Organic Search,2023-10,2024-04,6,1
SUB0271,Pro,79,Organic Search,2023-10,2024-05,7,1
SUB0271,Pro,79,Organic Search,2023-10,2024-06,8,1
SUB0271,Pro,79,Organic Search,2023-10,2024-07,9,1
SUB0271,Pro,79,Organic Search,2023-10,2024-08,10,1
SUB0271,Pro,79,Organic Search,2023-10,2024-09,11,1
SUB0271,Pro,79,Organic Search,2023-10,2024-10,12,1
SUB0272,Basic,29,Social Media,2023-10,2023-10,0,1
SUB0272,Basic,29,Social Media,2023-10,2023-11,1,1
SUB0272,Basic,29,Social Media,2023-10,2023-12,2,1
SUB0272,Basic,29,Social Media,2023-10,2024-01,3,1
SUB0272,Basic,29,Social Media,2023-10,2024-02,4,1
SUB0272,Basic,29,Social Media,2023-10,2024-03,5,1
SUB0272,Basic,29,Social Media,2023-10,2024-04,6,1
SUB0272,Basic,29,Social Media,2023-10,2024-05,7,1
SUB0272,Basic,29,Social Media,2023-10,2024-06,8,1
SUB0272,Basic,29,Social Media,2023-10,2024-07,9,1
SUB0272,Basic,29,Social Media,2023-10,2024-08,10,1
SUB0273,Pro,79,Social Media,2023-11,2023-11,0,1
SUB0274,Business,149,Direct,2023-11,2023-11,0,1
SUB0274,Business,149,Direct,2023-11,2023-12,1,1
SUB0274,Business,149,Direct,2023-11,2024-01,2,1
SUB0274,Business,149,Direct,2023-11,2024-02,3,1
SUB0274,Business,149,Direct,2023-11,2024-03,4,1
SUB0274,Business,149,Direct,2023-11,2024-04,5,1
SUB0274,Business,149,Direct,2023-11,2024-05,6,1
SUB0274,Business,149,Direct,2023-11,2024-06,7,1
SUB0274,Business,149,Direct,2023-11,2024-07,8,1
SUB0274,Business,149,Direct,2023-11,2024-08,9,1
SUB0274,Business,149,Direct,2023-11,2024-09,10,1
SUB0274,Business,149,Direct,2023-11,2024-10,11,1
SUB0274,Business,149,Direct,2023-11,2024-11,12,1
SUB0274,Business,149,Direct,2023-11,2024-12,13,1
SUB0275,Pro,79,Social Media,2023-06,2023-06,0,1
SUB0275,Pro,79,Social Media,2023-06,2023-07,1,1
SUB0275,Pro,79,Social Media,2023-06,2023-08,2,1
SUB0275,Pro,79,Social Media,2023-06,2023-09,3,1
SUB0275,Pro,79,Social Media,2023-06,2023-10,4,1
SUB0275,Pro,79,Social Media,2023-06,2023-11,5,1
SUB0275,Pro,79,Social Media,2023-06,2023-12,6,1
SUB0275,Pro,79,Social Media,2023-06,2024-01,7,1
SUB0275,Pro,79,Social Media,2023-06,2024-02,8,1
SUB0275,Pro,79,Social Media,2023-06,2024-03,9,1
SUB0275,Pro,79,Social Media,2023-06,2024-04,10,1
SUB0275,Pro,79,Social Media,2023-06,2024-05,11,1
SUB0275,Pro,79,Social Media,2023-06,2024-06,12,1
SUB0275,Pro,79,Social Media,2023-06,2024-07,13,1
SUB0275,Pro,79,Social Media,2023-06,2024-08,14,1
SUB0276,Pro,79,Organic Search,2023-06,2023-06,0,1
SUB0276,Pro,79,Organic Search,2023-06,2023-07,1,1
SUB0276,Pro,79,Organic Search,2023-06,2023-08,2,1
SUB0276,Pro,79,Organic Search,2023-06,2023-09,3,1
SUB0276,Pro,79,Organic Search,2023-06,2023-10,4,1
SUB0276,Pro,79,Organic Search,2023-06,2023-11,5,1
SUB0276,Pro,79,Organic Search,2023-06,2023-12,6,1
SUB0276,Pro,79,Organic Search,2023-06,2024-01,7,1
SUB0276,Pro,79,Organic Search,2023-06,2024-02,8,1
SUB0276,Pro,79,Organic Search,2023-06,2024-03,9,1
SUB0276,Pro,79,Organic Search,2023-06,2024-04,10,1
SUB0276,Pro,79,Organic Search,2023-06,2024-05,11,1
SUB0276,Pro,79,Organic Search,2023-06,2024-06,12,1
SUB0276,Pro,79,Organic Search,2023-06,2024-07,13,1
SUB0276,Pro,79,Organic Search,2023-06,2024-08,14,1
SUB0276,Pro,79,Organic Search,2023-06,2024-09,15,1
SUB0276,Pro,79,Organic Search,2023-06,2024-10,16,1
SUB0276,Pro,79,Organic Search,2023-06,2024-11,17,1
SUB0276,Pro,79,Organic Search,2023-06,2024-12,18,1
SUB0277,Basic,29,Social Media,2023-10,2023-10,0,1
SUB0277,Basic,29,Social Media,2023-10,2023-11,1,1
SUB0277,Basic,29,Social Media,2023-10,2023-12,2,1
SUB0277,Basic,29,Social Media,2023-10,2024-01,3,1
SUB0277,Basic,29,Social Media,2023-10,2024-02,4,1
SUB0277,Basic,29,Social Media,2023-10,2024-03,5,1
SUB0277,Basic,29,Social Media,2023-10,2024-04,6,1
SUB0277,Basic,29,Social Media,2023-10,2024-05,7,1
SUB0277,Basic,29,Social Media,2023-10,2024-06,8,1
SUB0277,Basic,29,Social Media,2023-10,2024-07,9,1
SUB0277,Basic,29,Social Media,2023-10,2024-08,10,1
SUB0277,Basic,29,Social Media,2023-10,2024-09,11,1
SUB0277,Basic,29,Social Media,2023-10,2024-10,12,1
SUB0277,Basic,29,Social Media,2023-10,2024-11,13,1
SUB0277,Basic,29,Social Media,2023-10,2024-12,14,1
SUB0278,Basic,29,Social Media,2023-08,2023-08,0,1
SUB0279,Basic,29,Referral,2023-09,2023-09,0,1
SUB0280,Basic,29,Paid Ads,2023-10,2023-10,0,1
SUB0280,Basic,29,Paid Ads,2023-10,2023-11,1,1
SUB0280,Basic,29,Paid Ads,2023-10,2023-12,2,1
SUB0280,Basic,29,Paid Ads,2023-10,2024-01,3,1
SUB0280,Basic,29,Paid Ads,2023-10,2024-02,4,1
SUB0280,Basic,29,Paid Ads,2023-10,2024-03,5,1
SUB0281,Pro,79,Referral,2023-11,2023-11,0,1
SUB0282,Business,149,Social Media,2023-02,2023-02,0,1
SUB0282,Business,149,Social Media,2023-02,2023-03,1,1
SUB0282,Business,149,Social Media,2023-02,2023-04,2,1
SUB0282,Business,149,Social Media,2023-02,2023-05,3,1
SUB0282,Business,149,Social Media,2023-02,2023-06,4,1
SUB0282,Business,149,Social Media,2023-02,2023-07,5,1
SUB0282,Business,149,Social Media,2023-02,2023-08,6,1
SUB0282,Business,149,Social Media,2023-02,2023-09,7,1
SUB0282,Business,149,Social Media,2023-02,2023-10,8,1
SUB0282,Business,149,Social Media,2023-02,2023-11,9,1
SUB0282,Business,149,Social Media,2023-02,2023-12,10,1
SUB0282,Business,149,Social Media,2023-02,2024-01,11,1
SUB0282,Business,149,Social Media,2023-02,2024-02,12,1
SUB0282,Business,149,Social Media,2023-02,2024-03,13,1
SUB0282,Business,149,Social Media,2023-02,2024-04,14,1
SUB0282,Business,149,Social Media,2023-02,2024-05,15,1
SUB0282,Business,149,Social Media,2023-02,2024-06,16,1
SUB0282,Business,149,Social Media,2023-02,2024-07,17,1
SUB0282,Business,149,Social Media,2023-02,2024-08,18,1
SUB0282,Business,149,Social Media,2023-02,2024-09,19,1
SUB0282,Business,149,Social Media,2023-02,2024-10,20,1
SUB0282,Business,149,Social Media,2023-02,2024-11,21,1
SUB0282,Business,149,Social Media,2023-02,2024-12,22,1
SUB0283,Basic,29,Social Media,2023-03,2023-03,0,1
SUB0283,Basic,29,Social Media,2023-03,2023-04,1,1
SUB0283,Basic,29,Social Media,2023-03,2023-05,2,1
SUB0283,Basic,29,Social Media,2023-03,2023-06,3,1
SUB0284,Basic,29,Organic Search,2022-08,2022-08,0,1
SUB0284,Basic,29,Organic Search,2022-08,2022-09,1,1
SUB0284,Basic,29,Organic Search,2022-08,2022-10,2,1
SUB0284,Basic,29,Organic Search,2022-08,2022-11,3,1
SUB0284,Basic,29,Organic Search,2022-08,2022-12,4,1
SUB0284,Basic,29,Organic Search,2022-08,2023-01,5,1
SUB0284,Basic,29,Organic Search,2022-08,2023-02,6,1
SUB0284,Basic,29,Organic Search,2022-08,2023-03,7,1
SUB0284,Basic,29,Organic Search,2022-08,2023-04,8,1
SUB0284,Basic,29,Organic Search,2022-08,2023-05,9,1
SUB0284,Basic,29,Organic Search,2022-08,2023-06,10,1
SUB0284,Basic,29,Organic Search,2022-08,2023-07,11,1
SUB0284,Basic,29,Organic Search,2022-08,2023-08,12,1
SUB0284,Basic,29,Organic Search,2022-08,2023-09,13,1
SUB0284,Basic,29,Organic Search,2022-08,2023-10,14,1
SUB0284,Basic,29,Organic Search,2022-08,2023-11,15,1
SUB0284,Basic,29,Organic Search,2022-08,2023-12,16,1
SUB0284,Basic,29,Organic Search,2022-08,2024-01,17,1
SUB0284,Basic,29,Organic Search,2022-08,2024-02,18,1
SUB0284,Basic,29,Organic Search,2022-08,2024-03,19,1
SUB0284,Basic,29,Organic Search,2022-08,2024-04,20,1
SUB0284,Basic,29,Organic Search,2022-08,2024-05,21,1
SUB0284,Basic,29,Organic Search,2022-08,2024-06,22,1
SUB0284,Basic,29,Organic Search,2022-08,2024-07,23,1
SUB0284,Basic,29,Organic Search,2022-08,2024-08,24,1
SUB0284,Basic,29,Organic Search,2022-08,2024-09,25,1
SUB0284,Basic,29,Organic Search,2022-08,2024-10,26,1
SUB0284,Basic,29,Organic Search,2022-08,2024-11,27,1
SUB0284,Basic,29,Organic Search,2022-08,2024-12,28,1
SUB0285,Pro,79,Direct,2023-07,2023-07,0,1
SUB0285,Pro,79,Direct,2023-07,2023-08,1,1
SUB0285,Pro,79,Direct,2023-07,2023-09,2,1
SUB0285,Pro,79,Direct,2023-07,2023-10,3,1
SUB0285,Pro,79,Direct,2023-07,2023-11,4,1
SUB0285,Pro,79,Direct,2023-07,2023-12,5,1
SUB0285,Pro,79,Direct,2023-07,2024-01,6,1
SUB0285,Pro,79,Direct,2023-07,2024-02,7,1
SUB0285,Pro,79,Direct,2023-07,2024-03,8,1
SUB0285,Pro,79,Direct,2023-07,2024-04,9,1
SUB0286,Basic,29,Referral,2022-05,2022-05,0,1
SUB0286,Basic,29,Referral,2022-05,2022-06,1,1
SUB0287,Basic,29,Organic Search,2023-05,2023-05,0,1
SUB0287,Basic,29,Organic Search,2023-05,2023-06,1,1
SUB0287,Basic,29,Organic Search,2023-05,2023-07,2,1
SUB0288,Business,149,Organic Search,2023-06,2023-06,0,1
SUB0288,Business,149,Organic Search,2023-06,2023-07,1,1
SUB0288,Business,149,Organic Search,2023-06,2023-08,2,1
SUB0288,Business,149,Organic Search,2023-06,2023-09,3,1
SUB0288,Business,149,Organic Search,2023-06,2023-10,4,1
